时间,键鼠动作,键鼠持续时间,键鼠坐标,眼动动作,眼动持续时间,眼动坐标,状态,时间差,index
1728465112,Slow_move,"['1728465111.01', '1728465111.82', '0.809999942779541']","['-1444', '767', '-945', '911']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:21,2
1728465112,Slow_move,"['1728465111.01', '1728465111.82', '0.809999942779541']","['-1444', '767', '-945', '911']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Slow_move,"['1728465111.01', '1728465111.82', '0.809999942779541']","['-1444', '767', '-945', '911']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Scroll,1728465112,"['-944', '910', 'down', '-944', '910', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Scroll,1728465112,"['-944', '910', 'down', '-944', '910', 'down', '-944', '908', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Slow_move,"['1728465111.98', '1728465112.11', '0.12999987602233887']","['-943', '908', '-941', '907']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Scroll,1728465112,"['-941', '907', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Scroll,1728465112,"['-941', '907', 'down', '-941', '907', 'down', '-941', '907', 'down', '-941', '907', 'down', '-941', '907', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Hover,"['1728465112.25', '1728465112.5', '0.25']",,Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465112,Hover,"['1728465112.25', '1728465112.5', '0.25']",,Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465113,Scroll,1728465113,"['-941', '907', 'down', '-941', '907', 'down', '-941', '907', 'down', '-941', '907', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:22,2
1728465113,Scroll,1728465113,"['-941', '907', 'down']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:23,2
1728465113,Hover,"['1728465112.59', '1728465112.91', '0.32000017166137695']",,Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:23,2
1728465113,Hover,"['1728465112.59', '1728465112.91', '0.32000017166137695']",,Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:23,2
1728465113,Hover,"['1728465112.59', '1728465112.91', '0.32000017166137695']",,Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:23,2
1728465113,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Slow_saccade,"['1728465109.89', '1728465112.99', '3.0999999046325684']","['0.3300001621246338', '839.4827880859375', '0.3299999237060547', '1590.4071044921875']",,0:02:23,2
1728465113,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.0', '1728465113.33', '0.3299999237060547']","['1590.4071044921875', '1404.901123046875']",思考,0:02:23,2
1728465113,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.0', '1728465113.33', '0.3299999237060547']","['1590.4071044921875', '1404.901123046875']",思考,0:02:23,2
1728465113,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.0', '1728465113.33', '0.3299999237060547']","['1590.4071044921875', '1404.901123046875']",思考,0:02:23,2
1728465113,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:23,2
1728465114,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:23,2
1728465114,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Slow_move,"['1728465112.92', '1728465113.92', '1.0']","['-940', '907', '-679', '987']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Click,1728465114,"['-678', '987', '']",Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Hover,"['1728465114.0', '1728465114.18', '0.18000006675720215']",,Fixation,"['1728465113.39', '1728465114.12', '0.7299997806549072']","['1640.010009765625', '1423.5758056640625']",思考,0:02:24,2
1728465114,Hover,"['1728465114.0', '1728465114.18', '0.18000006675720215']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:24,2
1728465114,Slow_move,"['1728465114.19', '1728465114.48', '0.28999996185302734']","['-678', '987', '-792', '924']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:24,2
1728465114,Slow_move,"['1728465114.19', '1728465114.48', '0.28999996185302734']","['-678', '987', '-792', '924']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:24,2
1728465115,Slow_move,"['1728465114.19', '1728465114.48', '0.28999996185302734']","['-678', '987', '-792', '924']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:24,2
1728465115,Hover,"['1728465114.49', '1728465114.66', '0.1700000762939453']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Hover,"['1728465114.49', '1728465114.66', '0.1700000762939453']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Slow_move,"['1728465114.67', '1728465114.91', '0.24000000953674316']","['-794', '923', '-792', '895']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Slow_move,"['1728465114.67', '1728465114.91', '0.24000000953674316']","['-794', '923', '-792', '895']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Hover,"['1728465114.92', '1728465115.2', '0.2799999713897705']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Hover,"['1728465114.92', '1728465115.2', '0.2799999713897705']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Hover,"['1728465114.92', '1728465115.2', '0.2799999713897705']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Slow_move,"['1728465115.21', '1728465115.68', '0.4700000286102295']","['-791', '895', '-676', '976']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465115,Slow_move,"['1728465115.21', '1728465115.68', '0.4700000286102295']","['-791', '895', '-676', '976']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465116,Slow_move,"['1728465115.21', '1728465115.68', '0.4700000286102295']","['-791', '895', '-676', '976']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:25,2
1728465116,Slow_move,"['1728465115.21', '1728465115.68', '0.4700000286102295']","['-791', '895', '-676', '976']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Slow_move,"['1728465115.21', '1728465115.68', '0.4700000286102295']","['-791', '895', '-676', '976']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465115.69', '1728465116.29', '0.5999999046325684']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465115.69', '1728465116.29', '0.5999999046325684']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465115.69', '1728465116.29', '0.5999999046325684']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465115.69', '1728465116.29', '0.5999999046325684']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465115.69', '1728465116.29', '0.5999999046325684']",,Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Click,1728465116,"['-676', '976', '']",Slow_saccade,"['1728465114.1299999', '1728465116.28', '2.1500000953674316']","['0.7299997806549072', '1640.010009765625', '0.7599999904632568', '1622.623046875']",,0:02:26,2
1728465116,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:26,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:26,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:27,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:27,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:27,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:27,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Fixation,"['1728465116.29', '1728465117.05', '0.7599999904632568']","['1622.623046875', '1440.96240234375']",,0:02:27,2
1728465117,Hover,"['1728465116.31', '1728465117.08', '0.7699999809265137']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:27,2
1728465117,Hover,"['1728465117.15', '1728465117.42', '0.26999998092651367']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:27,2
1728465117,Hover,"['1728465117.15', '1728465117.42', '0.26999998092651367']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:27,2
1728465117,Click,1728465117,"['-666', '977', '']",Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:27,2
1728465118,Hover,"['1728465117.44', '1728465117.55', '0.1099998950958252']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:27,2
1728465118,Slow_move,"['1728465117.56', '1728465117.66', '0.10000014305114746']","['-666', '977', '-734', '977']",Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:28,2
1728465118,Slow_move,"['1728465117.56', '1728465117.66', '0.10000014305114746']","['-666', '977', '-734', '977']",Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:28,2
1728465118,Click,1728465118,"['-734', '977', '']",Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:28,2
1728465118,Hover,"['1728465117.77', '1728465118.32', '0.5499999523162842']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:28,2
1728465118,Hover,"['1728465117.77', '1728465118.32', '0.5499999523162842']",,Slow_saccade,"['1728465117.06', '1728465119.18', '2.120000123977661']","['0.7599999904632568', '1622.623046875', '0.42999982833862305', '1164.4521484375']",,0:02:28,2
